property_id,location,latitude,longitude,builder_name,property_type,furnishing,listing_type,sqft,bedrooms,bathrooms,balconies,parking,floor,total_floors,age,amenities_count,distance_metro,distance_school,distance_hospital,distance_cbd,connectivity_score,safety_score,school_score,price,demand_score,liquidity_score,roi,market_trend,listing_date
BLR-22018,Indiranagar,12.975793,77.639738,Salarpuria Sattva,Apartment,Semi-furnished,Ready to Move,1284,2,2,0,1,7,8,8,20,1.89,3.76,1.4,4.91,8.5,10,10,27171524,47,70,7.58,0.0855,2021-07-10
BLR-22019,Rajajinagar,12.987809,77.55244,Shriram Properties,Apartment,Unfurnished,Ready to Move,2684,3,2,1,0,10,18,11,6,0.61,0.86,2.71,4.91,9.0,6,10,34234631,38,65,7.43,0.0485,2021-03-20
BLR-22020,Hebbal,13.039231,77.606659,Prestige Group,Apartment,Fully-furnished,Ready to Move,1832,5,4,2,0,5,24,21,7,4.25,4.22,8.75,7.63,7.2,5,8,18453747,62,83,9.35,0.1035,2020-01-08
BLR-22021,Jayanagar,12.912761,77.572452,Puravankara,Apartment,Semi-furnished,Resale,2414,5,4,0,0,6,23,22,20,1.71,1.87,8.29,6.97,8.3,7,9,35062148,43,60,7.29,0.0895,2020-12-18
BLR-22022,Hennur,13.044592,77.652475,Shriram Properties,Apartment,Fully-furnished,Ready to Move,2331,4,3,2,1,11,14,4,7,3.41,5.2,8.25,10.26,7.1,10,9,21576645,84,30,16.03,0.1218,2024-11-08
BLR-22023,Kanakapura Road,12.869585,77.560352,Mantri Developers,Apartment,Unfurnished,Resale,992,3,2,0,0,10,12,9,4,6.2,7.58,1.0,11.94,5.7,7,4,5918208,32,55,18.02,0.1334,2021-03-10
BLR-22024,Basavanagudi,12.929239,77.585965,Lodha Group,Apartment,Fully-furnished,Ready to Move,585,1,1,2,1,5,17,15,17,3.94,6.43,1.78,4.8,7.7,7,10,10652485,43,25,8.63,0.0527,2020-04-13
BLR-22025,Whitefield,12.978029,77.756398,Brigade Group,Builder Floor,Semi-furnished,New Launch,2335,5,4,0,0,7,22,2,16,3.35,0.44,1.06,17.55,6.0,7,9,28973660,62,88,11.12,0.1291,2021-01-01
BLR-22026,HSR Layout,12.909657,77.6445,Puravankara,Apartment,Unfurnished,Ready to Move,722,2,1,2,0,6,18,11,18,1.38,7.07,9.19,8.76,8.1,6,4,10924577,84,65,10.79,0.1027,2023-08-09
BLR-22027,Malleswaram,13.007563,77.561205,Assetz Property Group,Villa,Unfurnished,New Launch,2299,3,2,2,2,2,3,10,15,1.94,0.87,4.7,5.39,8.4,10,9,43140534,52,49,7.11,0.0695,2020-05-24
BLR-22028,Indiranagar,12.978272,77.626285,Salarpuria Sattva,Plot,Fully-furnished,Ready to Move,769,0,0,0,1,0,0,3,20,1.81,5.0,6.35,3.51,8.7,8,5,14757914,62,95,10.22,0.0948,2024-12-23
BLR-22029,Bannerghatta Road,12.866638,77.605846,Salarpuria Sattva,Apartment,Semi-furnished,New Launch,703,1,1,2,1,1,17,8,10,6.74,0.59,7.07,11.73,5.5,10,8,7375184,97,91,11.05,0.1588,2023-07-28
BLR-22030,HSR Layout,12.9076,77.63923,Lodha Group,Apartment,Fully-furnished,Resale,1208,3,2,0,0,1,12,15,8,2.09,6.62,1.3,8.6,7.9,9,7,15790150,37,69,10.77,0.0818,2021-05-29
BLR-22031,KR Puram,13.006517,77.707089,Salarpuria Sattva,Apartment,Unfurnished,Resale,1285,3,3,2,0,4,6,18,4,5.26,0.64,0.78,12.79,6.0,10,8,6982933,88,42,12.14,0.1563,2023-11-25
BLR-22032,HSR Layout,12.908148,77.633407,Sobha Ltd,Builder Floor,Semi-furnished,Resale,873,3,3,1,1,8,24,18,8,5.0,5.28,5.68,8.21,6.8,7,6,10071670,51,82,7.29,0.1194,2020-11-28
BLR-22033,Indiranagar,12.969109,77.652483,Brigade Group,Apartment,Semi-furnished,Ready to Move,828,3,2,0,0,4,5,23,7,2.74,7.4,6.15,6.28,8.0,6,9,15978031,98,34,10.95,0.0644,2021-08-11
BLR-22034,Devanahalli,13.113536,77.7157,Brigade Group,Plot,Unfurnished,Ready to Move,1602,0,0,0,2,0,0,23,9,7.1,1.29,7.81,20.52,4.1,5,8,5561096,55,91,17.93,0.1687,2024-11-05
BLR-22035,Kanakapura Road,12.875472,77.563126,Prestige Group,Builder Floor,Semi-furnished,Resale,1952,5,5,1,0,1,4,25,15,3.65,4.92,0.65,11.22,6.9,10,10,11756633,36,63,16.73,0.1313,2021-05-03
BLR-22036,Sarjapur Road,12.904337,77.694036,Godrej Properties,Apartment,Unfurnished,New Launch,1445,3,2,0,1,5,22,15,8,6.82,0.69,4.49,13.12,5.3,9,7,11904945,77,88,14.17,0.1442,2020-11-25
BLR-22037,Devanahalli,13.12263,77.714052,Sobha Ltd,Villa,Unfurnished,Resale,3063,5,3,1,1,3,4,4,11,5.51,5.77,8.36,21.2,4.6,10,9,22627742,56,31,20.39,0.2063,2022-12-10
BLR-22038,Whitefield,12.978858,77.754751,Prestige Group,Apartment,Unfurnished,Ready to Move,500,1,1,2,0,1,8,5,14,2.9,0.3,0.51,17.37,6.2,8,8,7780785,38,73,10.05,0.1013,2021-05-11
BLR-22039,BTM Layout,12.929121,77.596737,Sobha Ltd,Apartment,Semi-furnished,Ready to Move,1816,4,4,0,0,2,17,22,7,1.02,0.26,7.14,4.73,8.9,6,6,19102473,31,76,12.22,0.1054,2023-02-05
BLR-22040,Hebbal,13.02314,77.589996,Sobha Ltd,Apartment,Unfurnished,Ready to Move,1540,2,2,0,0,8,15,24,3,2.67,1.28,7.82,5.75,8.1,8,5,14413481,36,38,9.49,0.128,2021-04-17
BLR-22041,Koramangala,12.938556,77.609554,Puravankara,Villa,Fully-furnished,Resale,2302,3,3,2,1,3,4,2,17,3.26,7.33,4.17,4.02,8.1,9,10,69205912,80,47,8.74,0.0437,2021-06-24
BLR-22042,Yelahanka,13.111489,77.608237,Sobha Ltd,Apartment,Fully-furnished,New Launch,2763,4,4,0,1,5,8,4,14,8.7,3.79,3.18,15.62,4.2,6,7,24228880,84,30,14.36,0.1555,2023-12-08
BLR-22043,Electronic City,12.858369,77.653433,Mantri Developers,Builder Floor,Unfurnished,New Launch,1655,5,5,0,0,4,6,1,9,1.92,3.46,5.55,14.11,7.1,6,10,15097320,39,28,15.13,0.1317,2024-09-24
BLR-22044,Koramangala,12.923793,77.626316,Godrej Properties,Plot,Unfurnished,Resale,1901,0,0,0,2,0,0,5,14,2.42,5.17,8.07,6.33,8.1,5,10,25281260,80,79,10.24,0.0556,2021-08-12
BLR-22045,Hennur,13.058674,77.635196,Puravankara,Builder Floor,Fully-furnished,New Launch,500,3,2,2,0,3,8,5,17,3.95,4.99,7.32,10.63,6.8,9,10,7725104,90,36,10.55,0.1019,2021-06-27
BLR-22046,Rajajinagar,12.973825,77.557153,Lodha Group,Apartment,Fully-furnished,Resale,2988,2,1,1,0,5,19,25,17,2.37,5.79,1.96,4.07,8.4,10,8,37828363,52,85,4.13,0.0456,2022-08-17
BLR-22047,Whitefield,12.981316,77.735782,Prestige Group,Builder Floor,Unfurnished,Ready to Move,2763,2,2,0,0,6,20,4,5,2.54,0.94,1.6,15.34,6.7,5,8,25910376,60,79,14.6,0.1129,2022-08-11
BLR-22048,Rajajinagar,13.000722,77.555214,Godrej Properties,Penthouse,Fully-furnished,Ready to Move,3180,5,3,3,1,25,25,21,4,1.59,2.85,0.57,5.36,8.6,6,9,65338314,55,26,4.84,0.0733,2022-11-26
BLR-22049,Marathahalli,12.967851,77.697308,Shriram Properties,Apartment,Unfurnished,New Launch,2330,5,5,2,0,5,5,14,12,4.71,2.12,1.27,11.14,6.4,9,7,17602150,45,62,13.73,0.0924,2023-08-12
BLR-22050,Indiranagar,12.981156,77.63457,Assetz Property Group,Apartment,Unfurnished,New Launch,2110,3,2,2,1,4,4,5,9,2.36,6.38,8.88,4.46,8.4,7,5,43139376,47,50,8.19,0.0757,2020-02-29
BLR-22051,Rajajinagar,12.978862,77.545201,Puravankara,Apartment,Semi-furnished,Resale,1617,2,2,2,1,4,6,4,13,1.69,7.0,5.73,5.41,8.5,10,8,26132513,67,69,9.63,0.0478,2022-09-01
BLR-22052,Yelahanka,13.092221,77.604041,Assetz Property Group,Villa,Unfurnished,Ready to Move,3616,3,4,2,1,3,3,7,6,4.67,4.54,2.21,13.45,6.1,5,8,29492422,96,51,14.9,0.1658,2021-07-30
BLR-22053,Yelahanka,13.114283,77.595943,Assetz Property Group,Builder Floor,Semi-furnished,New Launch,2506,5,4,2,0,11,14,1,17,6.07,1.11,6.1,15.87,5.2,7,5,19785409,48,79,17.15,0.1805,2023-05-04
BLR-22054,Sarjapur Road,12.913506,77.675874,Lodha Group,Builder Floor,Fully-furnished,Ready to Move,2117,5,4,0,0,15,22,10,5,2.17,6.78,6.15,10.92,7.5,5,6,20335020,76,65,16.53,0.111,2021-04-22
BLR-22055,Malleswaram,12.990192,77.564312,Sobha Ltd,Apartment,Semi-furnished,Ready to Move,897,1,1,1,0,9,10,13,15,2.33,1.01,9.16,3.88,8.5,9,9,13157426,78,25,7.57,0.0356,2024-05-29
BLR-22056,Koramangala,12.936105,77.630536,Sobha Ltd,Apartment,Semi-furnished,Resale,2392,3,2,0,0,4,7,21,9,1.77,4.29,5.78,5.54,8.5,5,9,39813072,85,34,4.78,0.0403,2021-02-25
BLR-22057,Electronic City,12.852031,77.650105,Shriram Properties,Villa,Semi-furnished,New Launch,3157,3,2,1,2,2,3,23,5,8.01,4.02,2.81,14.59,4.6,6,10,24547229,90,80,15.08,0.1569,2021-11-28
BLR-22058,BTM Layout,12.929658,77.607973,Salarpuria Sattva,Apartment,Semi-furnished,Resale,983,2,1,1,1,15,18,18,13,2.18,4.73,1.32,4.88,8.4,8,8,11847356,52,83,9.63,0.1017,2024-05-14
BLR-22059,Bannerghatta Road,12.866812,77.5957,Puravankara,Apartment,Unfurnished,Resale,535,1,1,1,1,4,12,16,3,8.03,2.28,9.29,11.65,5.0,9,7,3916269,59,28,11.61,0.1254,2024-08-17
BLR-22060,Jayanagar,12.926471,77.594848,Sobha Ltd,Villa,Unfurnished,Resale,2705,3,3,1,1,1,4,13,14,1.28,7.04,1.86,5.02,8.7,10,6,55403053,31,41,6.72,0.0362,2022-06-12
BLR-22061,Yelahanka,13.092005,77.586334,Prestige Group,Apartment,Semi-furnished,Ready to Move,2831,3,2,1,0,1,8,21,9,7.16,7.55,6.29,13.42,5.1,6,8,15453857,81,55,14.32,0.1714,2024-08-28
BLR-22062,Marathahalli,12.945916,77.714346,Assetz Property Group,Apartment,Unfurnished,Resale,2425,2,1,0,0,1,3,23,10,2.72,6.44,7.0,13.29,6.9,5,10,16849247,38,75,11.85,0.1236,2023-12-12
BLR-22063,JP Nagar,12.9167,77.578604,Salarpuria Sattva,Apartment,Unfurnished,Ready to Move,2876,5,5,0,0,6,16,15,2,1.62,6.05,8.56,6.35,8.4,8,4,24517985,54,66,8.27,0.0808,2024-12-21
BLR-22064,Yelahanka,13.098535,77.58356,Mantri Developers,Apartment,Semi-furnished,New Launch,2955,3,2,2,0,11,15,21,17,11.03,7.54,5.53,14.17,3.5,7,6,19325533,98,30,18.61,0.1591,2024-12-06
BLR-22065,Basavanagudi,12.937687,77.563683,Lodha Group,Villa,Unfurnished,New Launch,4935,4,4,1,1,1,4,25,6,2.3,4.7,6.35,5.04,8.3,9,6,58977852,34,89,6.01,0.0937,2023-09-07
BLR-22066,Jayanagar,12.933036,77.595496,Mantri Developers,Villa,Semi-furnished,Ready to Move,4770,5,2,1,1,1,3,22,2,1.71,5.91,7.39,4.29,8.7,5,7,88862871,31,37,6.61,0.0322,2022-04-21
BLR-22067,Devanahalli,13.100888,77.711121,Mantri Developers,Apartment,Unfurnished,Resale,2629,2,1,2,1,19,24,11,10,11.54,3.94,6.19,19.13,2.5,10,8,13479274,86,54,17.66,0.2063,2020-01-26
BLR-22068,Hennur,13.044392,77.629581,Assetz Property Group,Apartment,Fully-furnished,Resale,761,2,1,0,0,5,11,25,11,7.88,5.42,2.04,8.94,5.5,8,7,6042132,86,67,11.48,0.1243,2023-11-29
BLR-22069,Devanahalli,13.110977,77.723175,Assetz Property Group,Apartment,Semi-furnished,New Launch,1739,5,4,2,1,18,21,12,14,7.13,6.66,5.03,20.84,4.0,10,7,11881470,47,80,16.5,0.1695,2024-12-23
BLR-22070,Devanahalli,13.101793,77.714021,Assetz Property Group,Plot,Semi-furnished,New Launch,1788,0,0,0,1,0,0,14,7,6.47,2.18,2.02,19.41,4.5,7,8,6452677,96,44,19.88,0.18,2021-02-19
BLR-22071,Hennur,13.033857,77.641764,Brigade Group,Villa,Semi-furnished,Resale,2396,5,2,1,1,3,2,21,5,1.7,1.43,4.6,8.6,8.0,6,8,23513187,47,76,15.68,0.1566,2020-08-05
BLR-22072,Rajajinagar,12.971833,77.538818,Shriram Properties,Villa,Fully-furnished,Resale,3253,5,3,3,2,3,2,23,20,1.55,4.72,3.86,6.04,8.5,10,8,62381293,65,88,4.7,0.0674,2024-09-24
BLR-22073,Jayanagar,12.91622,77.583064,Puravankara,Apartment,Fully-furnished,New Launch,2164,4,4,2,0,9,9,15,3,0.51,3.28,1.54,6.28,8.9,6,6,38682641,76,88,7.84,0.0765,2020-08-23
BLR-22074,Marathahalli,12.952987,77.703453,Prestige Group,Apartment,Semi-furnished,Resale,1673,4,4,0,0,8,11,24,16,1.14,7.07,7.49,11.98,7.7,5,8,15463846,58,54,11.03,0.1011,2022-04-22
BLR-22075,Sarjapur Road,12.92021,77.692612,Shriram Properties,Penthouse,Unfurnished,Resale,2502,4,4,3,1,22,22,11,18,6.86,5.79,4.5,12.06,5.4,5,5,33282947,81,73,13.5,0.1213,2023-04-10
BLR-22076,KR Puram,13.011237,77.690646,Assetz Property Group,Builder Floor,Unfurnished,Resale,1580,3,3,1,1,12,19,24,11,1.59,4.71,8.46,11.3,7.7,7,8,9543051,78,95,12.45,0.1307,2021-05-26
BLR-22077,HSR Layout,12.900862,77.630943,Salarpuria Sattva,Apartment,Unfurnished,Resale,2977,3,3,0,1,8,12,14,11,2.56,6.9,4.3,8.8,7.7,5,10,28829837,54,95,10.76,0.0996,2020-08-14
BLR-22078,JP Nagar,12.914806,77.574377,Salarpuria Sattva,Villa,Fully-furnished,New Launch,2570,4,4,2,1,3,2,19,19,0.45,7.84,0.78,6.68,8.8,6,5,40998539,45,54,9.88,0.0722,2023-02-03
BLR-22079,Koramangala,12.930624,77.631351,Assetz Property Group,Builder Floor,Unfurnished,New Launch,2138,5,4,2,0,4,18,7,10,1.98,5.42,2.53,6.05,8.3,8,10,36070276,60,57,7.03,0.067,2024-10-15
BLR-22080,Devanahalli,13.110368,77.711233,Prestige Group,Apartment,Semi-furnished,Ready to Move,2699,4,3,0,0,10,22,3,18,7.45,0.82,8.92,19.94,4.0,10,4,16105456,37,41,16.26,0.163,2021-06-26
BLR-22081,Hennur,13.039751,77.646849,Mantri Developers,Apartment,Semi-furnished,Ready to Move,2714,2,1,2,0,14,23,7,4,3.17,7.93,1.52,9.46,7.3,10,4,20221330,60,82,11.41,0.1276,2020-12-10
BLR-22082,Basavanagudi,12.950781,77.587404,Assetz Property Group,Plot,Semi-furnished,Resale,2608,0,0,0,1,0,0,9,17,4.2,0.34,0.64,2.44,8.0,6,9,21908945,62,34,5.97,0.092,2024-06-21
BLR-22083,Sarjapur Road,12.920403,77.679497,Puravankara,Plot,Unfurnished,Ready to Move,1264,0,0,0,2,0,0,17,12,11.32,1.63,5.73,10.82,3.8,9,8,7620702,57,65,12.39,0.1618,2022-06-09
BLR-22084,HSR Layout,12.911885,77.650122,Mantri Developers,Apartment,Semi-furnished,Ready to Move,1129,3,3,2,1,7,25,12,13,3.1,4.44,3.04,8.96,7.4,9,7,14755171,83,84,13.9,0.1171,2023-06-13
BLR-22085,JP Nagar,12.916959,77.593502,Lodha Group,Apartment,Fully-furnished,Resale,1145,2,1,2,0,2,3,17,3,3.8,3.67,6.24,6.08,7.6,8,5,11297034,52,43,12.25,0.1017,2022-04-13
BLR-22086,Devanahalli,13.106285,77.718999,Salarpuria Sattva,Apartment,Semi-furnished,Resale,1980,3,2,1,1,13,13,1,11,11.08,4.87,5.81,20.15,2.5,5,5,14253273,66,44,18.86,0.1954,2024-03-09
BLR-22087,Yelahanka,13.08889,77.604382,Prestige Group,Apartment,Semi-furnished,Resale,1302,1,1,0,1,14,23,20,19,9.68,5.15,1.62,13.08,4.2,10,5,9308826,34,85,15.77,0.1356,2021-10-10
BLR-22088,Indiranagar,12.968978,77.653354,Brigade Group,Plot,Semi-furnished,Ready to Move,2673,0,0,0,2,0,0,7,17,1.26,1.62,4.82,6.37,8.5,5,10,38723331,38,82,10.02,0.0866,2022-11-21
BLR-22089,Whitefield,12.975215,77.763894,Brigade Group,Penthouse,Semi-furnished,New Launch,4988,3,4,2,1,17,17,6,19,2.61,3.83,7.91,18.35,6.2,8,4,79023173,45,63,14.8,0.1276,2022-02-01
BLR-22090,Jayanagar,12.917987,77.590399,Shriram Properties,Apartment,Fully-furnished,Resale,1391,3,3,0,1,1,20,13,20,1.36,4.96,4.43,5.98,8.6,9,5,25230588,41,49,3.76,0.057,2020-12-09
BLR-22091,HSR Layout,12.916225,77.656472,Sobha Ltd,Apartment,Fully-furnished,Ready to Move,1837,4,3,2,1,5,7,21,10,2.1,1.84,3.64,9.1,7.8,9,7,24315445,87,30,13.36,0.0853,2021-01-26
BLR-22092,Malleswaram,13.010899,77.555863,Sobha Ltd,Apartment,Unfurnished,New Launch,2341,3,3,0,0,11,20,7,2,2.02,1.04,6.46,6.06,8.3,5,7,33336276,96,64,4.04,0.0798,2021-06-22
BLR-22093,Whitefield,12.964872,77.742321,Sobha Ltd,Builder Floor,Unfurnished,New Launch,679,3,3,0,1,19,19,11,4,1.32,7.22,8.82,16.02,7.1,8,8,7498390,37,26,10.54,0.1031,2022-11-19
BLR-22094,Bannerghatta Road,12.869975,77.60501,Salarpuria Sattva,Builder Floor,Fully-furnished,Ready to Move,985,1,1,1,1,9,12,18,8,7.58,0.34,6.82,11.36,5.3,8,7,7185784,87,75,10.57,0.1073,2021-06-18
BLR-22095,Hennur,13.053739,77.642779,Lodha Group,Apartment,Unfurnished,New Launch,1875,2,1,0,0,18,23,13,3,1.44,4.48,8.26,10.52,7.8,10,8,14110227,88,53,11.02,0.1521,2022-03-09
BLR-22096,Basavanagudi,12.942951,77.582245,Godrej Properties,Apartment,Semi-furnished,Ready to Move,1994,4,4,1,1,21,21,23,14,3.06,7.84,3.0,3.46,8.3,8,5,25998635,41,76,11.67,0.0948,2024-04-15
BLR-22097,Kanakapura Road,12.860238,77.543325,Godrej Properties,Apartment,Semi-furnished,Ready to Move,2823,4,4,2,1,4,8,11,10,8.64,5.18,6.57,13.57,4.5,5,10,19761368,44,79,13.88,0.1443,2021-12-16
BLR-22098,Koramangala,12.934454,77.63728,Godrej Properties,Apartment,Unfurnished,Resale,761,1,1,1,0,3,8,15,3,2.62,2.12,6.19,6.2,8.0,9,6,12609084,73,48,5.13,0.079,2021-01-25
BLR-22099,Whitefield,12.973023,77.744339,Lodha Group,Apartment,Semi-furnished,Ready to Move,1014,3,2,1,0,12,16,6,9,4.89,0.62,9.26,16.23,5.6,7,8,12449260,33,27,14.2,0.1023,2022-01-07
BLR-22100,Basavanagudi,12.93867,77.576245,Brigade Group,Plot,Semi-furnished,Resale,647,0,0,0,2,0,0,4,2,3.49,0.4,7.21,4.17,8.0,9,5,6667661,73,63,10.57,0.0885,2021-09-30
BLR-22101,HSR Layout,12.923708,77.653518,Brigade Group,Builder Floor,Unfurnished,Ready to Move,1781,2,1,1,0,2,12,19,14,3.19,6.58,5.24,8.31,7.5,5,8,16509294,61,67,11.59,0.0913,2020-10-29
BLR-22102,Bannerghatta Road,12.880929,77.601251,Shriram Properties,Apartment,Semi-furnished,New Launch,2705,2,2,2,1,18,22,20,17,6.72,2.93,7.43,10.11,5.8,7,7,20187041,71,56,10.23,0.1403,2023-08-31
BLR-22103,Koramangala,12.935239,77.634427,Puravankara,Builder Floor,Semi-furnished,Resale,1280,3,3,0,1,5,7,1,4,2.58,4.75,8.81,5.91,8.1,9,8,24513466,98,53,5.49,0.0874,2023-07-16
BLR-22104,Malleswaram,13.008029,77.554406,Puravankara,Villa,Unfurnished,New Launch,4489,3,4,3,2,3,3,14,14,0.41,2.83,1.72,5.95,8.9,9,5,88038551,42,83,6.63,0.0531,2020-11-15
BLR-22105,Rajajinagar,12.997158,77.54908,Shriram Properties,Apartment,Unfurnished,Ready to Move,2396,5,5,2,0,4,15,21,12,2.06,6.41,1.41,5.69,8.3,10,10,28959823,30,69,9.01,0.0734,2023-04-16
BLR-22106,Hebbal,13.045164,77.606076,Assetz Property Group,Apartment,Semi-furnished,Ready to Move,1187,1,1,2,1,1,21,17,5,1.7,2.73,7.49,8.27,8.1,9,7,11560891,44,72,12.11,0.0857,2022-06-19
BLR-22107,Sarjapur Road,12.892177,77.667956,Prestige Group,Apartment,Semi-furnished,Ready to Move,1133,2,1,1,0,24,25,12,18,5.96,7.82,9.53,11.88,5.8,5,8,11575036,44,59,14.51,0.1202,2021-11-23
BLR-22108,Jayanagar,12.930008,77.594501,Prestige Group,Plot,Semi-furnished,Resale,947,0,0,0,1,0,0,23,2,1.97,1.58,6.32,4.62,8.5,10,6,8621340,69,55,5.21,0.0484,2020-06-03
BLR-22109,JP Nagar,12.920902,77.579762,Assetz Property Group,Apartment,Fully-furnished,Resale,1747,5,4,0,0,5,5,13,3,4.97,0.76,6.09,5.86,7.1,9,8,18206101,60,30,10.63,0.0791,2021-08-11
BLR-22110,Marathahalli,12.952469,77.69271,Brigade Group,Apartment,Fully-furnished,New Launch,2448,3,2,1,0,8,18,3,5,2.07,5.83,5.34,10.84,7.5,6,9,26243868,62,84,9.78,0.1001,2021-10-07
BLR-22111,HSR Layout,12.911624,77.654791,Prestige Group,Apartment,Fully-furnished,Ready to Move,2453,3,3,2,1,12,13,12,20,1.14,7.66,9.05,9.33,8.1,8,10,40104738,66,80,10.2,0.0877,2023-11-17
BLR-22112,Jayanagar,12.913478,77.587699,Mantri Developers,Builder Floor,Fully-furnished,Resale,2910,2,2,2,0,11,12,15,5,2.42,7.92,6.07,6.51,8.1,7,5,37664216,91,28,3.77,0.0835,2024-05-07
BLR-22113,Yelahanka,13.095705,77.587832,Mantri Developers,Villa,Semi-furnished,Resale,2024,5,2,2,1,1,3,20,9,8.59,7.28,8.27,13.82,4.5,10,8,15802537,84,77,19.38,0.1542,2020-11-17
BLR-22114,Marathahalli,12.954652,77.698312,Brigade Group,Penthouse,Unfurnished,Ready to Move,3695,4,3,2,1,17,17,2,15,4.21,6.53,2.86,11.4,6.6,7,7,65905674,43,74,10.72,0.1177,2024-08-12
BLR-22115,Basavanagudi,12.928362,77.571606,Shriram Properties,Apartment,Unfurnished,Ready to Move,2463,3,2,1,1,3,3,13,13,2.09,5.45,8.08,5.42,8.4,10,6,27466062,62,83,10.9,0.0727,2022-09-10
BLR-22116,Hennur,13.047797,77.632683,Brigade Group,Apartment,Unfurnished,Resale,2922,5,4,1,1,18,19,16,9,2.99,5.67,9.59,9.42,7.4,7,6,22521916,65,36,11.4,0.1384,2020-12-14
BLR-22117,Devanahalli,13.125791,77.715976,Brigade Group,Apartment,Semi-furnished,Ready to Move,2905,4,4,2,0,8,8,11,18,9.41,6.04,5.98,21.61,3.0,10,7,15251863,88,30,21.8,0.1584,2021-04-22
BLR-22118,Kanakapura Road,12.874414,77.544329,Salarpuria Sattva,Builder Floor,Unfurnished,Resale,1414,2,1,1,1,3,8,24,8,9.82,2.03,4.41,12.1,4.3,9,4,7729958,84,28,13.27,0.121,2023-02-12
BLR-22119,Basavanagudi,12.947726,77.586402,Lodha Group,Apartment,Unfurnished,Ready to Move,2516,3,2,0,0,4,7,4,14,3.56,4.08,8.24,2.8,8.2,8,9,31863125,43,67,5.91,0.0941,2023-05-13
BLR-22120,Basavanagudi,12.954784,77.583672,Godrej Properties,Apartment,Semi-furnished,Resale,2870,2,2,0,1,12,12,24,7,1.49,2.0,3.49,2.21,9.1,5,8,36141505,34,65,5.48,0.0992,2024-01-21
BLR-22121,Rajajinagar,12.978407,77.54656,Prestige Group,Plot,Semi-furnished,Ready to Move,2095,0,0,0,1,0,0,20,2,0.25,4.94,2.04,5.26,9.1,10,7,16958068,60,83,5.14,0.0813,2024-03-31
BLR-22122,Malleswaram,12.995176,77.563345,Sobha Ltd,Villa,Unfurnished,Ready to Move,1873,3,4,2,1,3,4,12,17,3.0,5.62,2.15,4.28,8.2,9,5,34908362,65,87,3.93,0.0538,2022-08-30
BLR-22123,BTM Layout,12.901714,77.59822,Godrej Properties,Builder Floor,Semi-furnished,Ready to Move,2695,3,2,0,1,4,20,17,12,3.14,1.42,7.08,7.78,7.6,8,10,26084323,82,32,13.12,0.1122,2020-10-23
BLR-22124,Sarjapur Road,12.920681,77.681329,Lodha Group,Villa,Unfurnished,Resale,3675,4,2,1,2,1,3,19,5,11.45,3.7,2.69,10.97,3.8,5,7,32390447,42,74,12.66,0.1261,2020-04-22
BLR-22125,Marathahalli,12.953079,77.709827,Sobha Ltd,Villa,Semi-furnished,Resale,3450,5,2,3,1,2,4,13,19,2.78,5.72,8.1,12.65,7.0,5,4,42414719,81,51,11.31,0.1379,2024-08-22
BLR-22126,BTM Layout,12.903604,77.612397,Puravankara,Villa,Semi-furnished,Ready to Move,3547,4,2,3,1,2,2,17,13,3.14,1.35,3.42,7.8,7.6,8,8,42242997,98,82,10.01,0.0827,2020-02-13
BLR-22127,Hennur,13.047527,77.629392,Assetz Property Group,Apartment,Unfurnished,Resale,779,1,1,2,1,15,22,12,10,3.53,2.61,8.6,9.25,7.2,8,10,6667493,84,65,10.05,0.1524,2021-02-26
BLR-22128,JP Nagar,12.914913,77.589973,Godrej Properties,Apartment,Unfurnished,New Launch,2291,2,1,2,0,5,8,13,2,4.17,2.62,1.12,6.32,7.4,9,5,19826585,71,82,10.5,0.0975,2020-04-25
BLR-22129,Malleswaram,13.007129,77.551582,Sobha Ltd,Builder Floor,Fully-furnished,New Launch,1591,4,3,1,1,8,16,3,6,0.74,5.72,7.63,6.11,8.8,8,10,29616771,60,91,7.14,0.0407,2023-07-29
BLR-22130,Koramangala,12.928343,77.63404,Prestige Group,Builder Floor,Semi-furnished,Ready to Move,2366,2,1,2,0,2,3,2,13,0.82,2.5,1.2,6.43,8.7,8,10,54941694,68,45,8.82,0.0624,2021-03-20
BLR-22131,Marathahalli,12.956722,77.698832,Brigade Group,Penthouse,Fully-furnished,Resale,4915,4,3,2,1,17,17,13,11,2.38,4.88,0.76,11.42,7.3,8,7,77938943,91,66,12.64,0.1303,2021-12-05
BLR-22132,Kanakapura Road,12.867646,77.557507,Mantri Developers,Villa,Unfurnished,Resale,3084,3,2,1,2,3,2,16,9,11.79,7.66,3.46,12.24,3.4,9,9,21649860,92,79,15.11,0.1407,2020-01-26
BLR-22133,Whitefield,12.982009,77.73975,Prestige Group,Penthouse,Semi-furnished,Resale,4165,4,4,3,1,26,26,16,9,1.68,2.13,2.69,15.77,7.0,7,5,56363677,63,53,11.71,0.1479,2023-01-07
BLR-22134,Bannerghatta Road,12.857621,77.585805,Lodha Group,Apartment,Unfurnished,Ready to Move,2028,3,3,2,1,11,19,8,15,4.21,7.3,6.18,12.71,6.4,5,4,18419403,45,41,16.47,0.1341,2020-11-13
BLR-22135,KR Puram,13.002041,77.702719,Shriram Properties,Apartment,Unfurnished,Resale,716,2,1,2,1,14,14,17,5,3.6,4.52,5.62,12.19,6.7,9,6,4763004,45,49,12.12,0.1242,2020-01-11
