property_id,location,latitude,longitude,builder_name,property_type,furnishing,listing_type,sqft,bedrooms,bathrooms,balconies,parking,floor,total_floors,age,amenities_count,distance_metro,distance_school,distance_hospital,distance_cbd,connectivity_score,safety_score,school_score,price,demand_score,liquidity_score,roi,market_trend,listing_date,price_per_sqft,listing_year,listing_month,location_score,amenity_index,age_bucket,trend_category,distance_composite,proximity_score,roi_estimate,furnish_numeric,luxury_score,value_ratio,location_encoded,builder_name_encoded,property_type_encoded,furnishing_encoded,listing_type_encoded,trend_category_encoded,predicted_price,price_gap,price_gap_pct,cluster,segment_label,valuation_label,sell_signal
BLR-26747,Kanakapura Road,12.869532,77.564112,Assetz Property Group,Apartment,Semi-furnished,Resale,1246,3,3,1,1,8,13,4,6,3.51,3.76,9.09,11.82,6.8,9,8,10231738,86,40,17.07,0.1659,2021-02-28,8211.67,2021,2,7.82,0.3,1,Hot,6.754,5.0,22.09,1,0.35,0.771,12,0,0,1,2,2,10042804.0,188934.0,1.88,3,Premium,Fair Value,STRONG BUY
BLR-26755,Kanakapura Road,12.85927,77.559235,Prestige Group,Plot,Semi-furnished,Ready to Move,1796,0,0,0,2,0,0,6,10,6.36,5.53,5.38,13.07,5.5,10,9,9976318,43,88,14.37,0.1692,2021-08-14,5554.74,2021,8,7.9,0.5,2,Hot,7.676,4.32,21.71,1,0.433,0.751,12,5,3,1,1,2,9558345.0,417973.0,4.37,0,Mid-range,Fair Value,BUY
BLR-26760,Kanakapura Road,12.865696,77.564758,Salarpuria Sattva,Apartment,Unfurnished,New Launch,1651,2,2,1,0,22,23,11,13,10.96,6.51,9.62,12.21,3.8,5,10,10895793,32,38,14.37,0.1304,2022-08-27,6599.51,2022,8,6.02,0.65,3,Warm,10.114,2.52,15.78,0,0.312,0.821,12,7,0,2,0,3,10698888.0,196905.0,1.84,2,Budget,Fair Value,HOLD
BLR-26814,Kanakapura Road,12.869406,77.571199,Lodha Group,Villa,Fully-furnished,New Launch,3295,3,2,1,2,2,4,17,5,7.72,2.58,3.49,11.64,5.2,7,6,22468966,52,53,18.73,0.1769,2021-04-13,6819.11,2021,4,5.98,0.25,3,Hot,6.826,4.95,21.88,2,0.61,1.692,12,3,4,0,0,2,23453180.0,-984214.0,-4.2,2,Budget,Fair Value,STRONG BUY
BLR-26829,Kanakapura Road,12.874296,77.570848,Shriram Properties,Penthouse,Semi-furnished,Resale,3209,5,3,2,2,17,17,5,6,7.08,1.85,4.67,11.12,5.5,7,7,36265787,86,94,16.67,0.1298,2023-09-07,11301.27,2023,9,6.4,0.3,1,Warm,6.562,5.15,20.1,1,0.568,2.732,12,8,2,1,2,3,35380180.0,885607.0,2.5,2,Budget,Fair Value,STRONG BUY
BLR-26862,Kanakapura Road,12.880933,77.544257,Lodha Group,Apartment,Unfurnished,New Launch,1232,2,1,2,0,11,15,1,19,8.76,1.77,5.19,11.46,4.8,7,9,10843530,88,51,18.31,0.171,2020-04-24,8801.57,2020,4,6.72,0.95,0,Hot,7.323,4.58,23.03,0,0.411,0.817,12,3,0,2,0,2,11089059.0,-245529.0,-2.21,2,Budget,Fair Value,STRONG BUY
BLR-26878,Kanakapura Road,12.877083,77.564585,Puravankara,Plot,Semi-furnished,Ready to Move,856,0,0,0,1,0,0,23,2,7.86,7.76,3.97,11.0,5.2,7,9,3535512,57,52,12.02,0.129,2023-07-01,4130.27,2023,7,6.88,0.1,4,Warm,7.847,4.2,17.31,1,0.226,0.266,12,6,3,1,1,3,3353442.0,182070.0,5.43,0,Mid-range,Fair Value,BUY
BLR-26912,Kanakapura Road,12.854297,77.558802,Shriram Properties,Apartment,Fully-furnished,Resale,2877,2,2,1,0,9,25,7,9,4.6,0.59,3.77,13.61,6.1,10,9,20482544,96,64,15.84,0.1209,2023-11-15,7119.41,2023,11,8.14,0.45,2,Warm,5.884,5.65,18.81,2,0.535,1.543,12,8,0,0,2,3,20311848.0,170696.0,0.84,3,Premium,Fair Value,STRONG BUY
BLR-26941,Kanakapura Road,12.855686,77.550162,Sobha Ltd,Builder Floor,Unfurnished,Ready to Move,1055,3,2,2,0,3,3,4,18,9.5,3.51,1.13,13.76,4.1,7,8,9435085,53,91,17.2,0.1703,2023-04-10,8943.21,2023,4,6.14,0.9,1,Hot,7.693,4.31,22.41,0,0.388,0.711,12,9,1,2,1,2,9424999.0,10086.0,0.11,2,Budget,Fair Value,STRONG BUY
BLR-26979,Kanakapura Road,12.877697,77.564112,Godrej Properties,Apartment,Unfurnished,Resale,2725,2,1,1,1,1,10,9,11,6.73,6.1,8.25,10.95,5.7,10,9,17603687,82,95,15.45,0.1519,2021-01-15,6460.07,2021,1,7.98,0.55,2,Hot,7.963,4.11,22.14,0,0.401,1.326,12,2,0,2,2,2,17614546.0,-10859.0,-0.06,3,Premium,Fair Value,STRONG BUY
BLR-26996,Kanakapura Road,12.870747,77.559479,Godrej Properties,Apartment,Fully-furnished,Resale,1619,2,2,1,0,7,10,5,8,8.85,5.11,3.39,11.84,4.7,10,7,13579843,31,33,18.66,0.1473,2022-03-15,8387.8,2022,3,6.98,0.4,1,Hot,7.757,4.26,17.27,2,0.447,1.023,12,2,0,0,2,2,12920107.0,659736.0,5.11,2,Budget,Fair Value,BUY
BLR-27046,Kanakapura Road,12.86558,77.558056,Salarpuria Sattva,Apartment,Semi-furnished,Ready to Move,2892,3,3,1,1,17,20,10,9,10.56,2.54,6.32,12.44,3.9,9,6,19646354,65,87,13.8,0.1249,2024-06-25,6793.35,2024,6,6.06,0.45,2,Warm,8.578,3.66,18.35,1,0.486,1.48,12,7,0,1,1,3,19457026.0,189328.0,0.97,2,Budget,Fair Value,BUY
BLR-27061,Kanakapura Road,12.865166,77.556032,Puravankara,Villa,Semi-furnished,New Launch,4124,5,4,2,2,1,2,2,9,6.2,6.33,2.41,12.55,5.6,8,7,36748426,50,29,18.37,0.1452,2021-08-02,8910.87,2021,8,6.74,0.45,0,Hot,7.056,4.78,17.89,1,0.66,2.768,12,6,4,1,0,2,37219908.0,-471482.0,-1.27,2,Budget,Fair Value,STRONG BUY
BLR-27073,Kanakapura Road,12.861473,77.552183,Prestige Group,Villa,Semi-furnished,Resale,3473,5,4,3,2,3,3,4,9,10.19,6.53,0.98,13.08,4.0,10,5,32350381,72,70,13.71,0.1708,2021-12-16,9314.82,2021,12,6.1,0.45,1,Hot,8.338,3.83,22.78,1,0.671,2.437,12,5,4,1,2,2,31838320.0,512061.0,1.61,2,Budget,Fair Value,BUY
BLR-27125,Kanakapura Road,12.856163,77.561422,Puravankara,Apartment,Fully-furnished,New Launch,1417,1,1,0,1,9,19,21,5,8.1,5.2,8.0,13.33,4.8,8,9,9079380,81,60,16.58,0.1213,2024-08-28,6407.47,2024,8,7.02,0.25,4,Warm,8.808,3.49,17.98,2,0.398,0.684,12,6,0,0,0,3,8596585.0,482795.0,5.62,2,Budget,Fair Value,STRONG BUY
BLR-27130,Kanakapura Road,12.872012,77.549546,Shriram Properties,Apartment,Unfurnished,Ready to Move,2454,3,2,1,1,6,6,7,4,5.4,1.92,5.35,12.1,6.0,9,10,13836131,48,43,12.81,0.1657,2024-11-19,5638.2,2024,11,8.1,0.2,2,Hot,6.369,5.29,20.26,0,0.297,1.042,12,8,0,2,1,2,14309989.0,-473858.0,-3.31,0,Mid-range,Fair Value,BUY
BLR-27138,Kanakapura Road,12.85602,77.563691,Puravankara,Penthouse,Semi-furnished,New Launch,2609,5,4,3,2,27,27,22,5,9.94,7.74,1.76,13.28,4.0,10,5,22811819,70,78,16.67,0.1489,2020-10-21,8743.51,2020,10,6.1,0.25,4,Hot,8.699,3.57,20.73,1,0.569,1.718,12,6,2,1,0,2,22789828.0,21991.0,0.1,2,Budget,Fair Value,STRONG BUY
BLR-27186,Kanakapura Road,12.882866,77.565263,Salarpuria Sattva,Apartment,Semi-furnished,New Launch,1579,2,2,1,1,12,12,22,5,3.54,7.32,7.91,10.37,7.0,9,9,10104392,70,81,13.07,0.1756,2020-12-19,6399.23,2020,12,8.2,0.25,4,Hot,6.877,4.91,23.49,1,0.357,0.761,12,7,0,1,0,2,10091558.0,12834.0,0.13,3,Premium,Fair Value,BUY
BLR-27218,Kanakapura Road,12.862756,77.557055,Shriram Properties,Builder Floor,Fully-furnished,Resale,2397,3,3,0,1,5,15,18,13,5.38,1.77,6.88,12.77,5.9,10,8,14811507,84,72,18.48,0.1618,2020-07-16,6179.19,2020,7,7.76,0.65,3,Hot,6.805,4.97,22.54,2,0.556,1.116,12,8,1,0,2,2,14635130.0,176377.0,1.21,2,Budget,Fair Value,STRONG BUY
BLR-27234,Kanakapura Road,12.875486,77.556876,Assetz Property Group,Apartment,Unfurnished,Resale,1777,5,5,1,0,3,5,23,8,6.24,7.24,0.33,11.44,5.8,6,4,11530116,86,88,12.81,0.1346,2021-04-02,6488.53,2021,4,5.32,0.4,4,Warm,6.558,5.15,20.4,0,0.257,0.868,12,0,0,2,2,3,11094888.0,435228.0,3.92,2,Budget,Fair Value,BUY
BLR-27241,Kanakapura Road,12.878232,77.559181,Prestige Group,Villa,Fully-furnished,Resale,2398,4,2,3,1,1,4,22,15,10.91,2.29,8.93,11.07,4.0,6,4,19636565,41,87,15.93,0.1521,2020-08-27,8188.73,2020,8,4.6,0.75,4,Hot,8.83,3.47,19.87,2,0.731,1.479,12,5,4,0,2,2,19974638.0,-338073.0,-1.69,2,Budget,Fair Value,STRONG BUY
BLR-27245,Kanakapura Road,12.85855,77.556691,Assetz Property Group,Apartment,Semi-furnished,Resale,1888,3,3,2,0,5,21,22,13,8.28,4.41,8.49,13.22,4.7,7,5,12631913,31,74,14.57,0.1312,2024-10-16,6690.63,2024,10,5.48,0.65,4,Warm,8.783,3.5,16.89,1,0.476,0.951,12,0,0,1,2,3,12308859.0,323054.0,2.62,2,Budget,Fair Value,HOLD
BLR-27321,Kanakapura Road,12.856352,77.556493,Godrej Properties,Builder Floor,Unfurnished,Resale,941,3,3,2,1,10,20,16,16,8.76,3.02,0.42,13.46,4.5,9,4,8522306,34,87,16.37,0.1758,2022-04-08,9056.65,2022,4,5.7,0.8,3,Hot,7.119,4.73,21.89,0,0.406,0.642,12,2,1,2,2,2,8238187.0,284119.0,3.45,2,Budget,Fair Value,BUY
BLR-27351,Kanakapura Road,12.873844,77.56911,Lodha Group,Apartment,Semi-furnished,Ready to Move,1357,1,1,0,1,7,9,17,16,11.8,7.82,7.65,11.22,3.6,6,5,8005683,30,31,14.53,0.1283,2022-06-01,5899.55,2022,6,4.74,0.8,3,Warm,10.029,2.58,15.26,1,0.431,0.603,12,3,0,1,1,3,8268790.5,-263107.5,-3.18,2,Budget,Fair Value,HOLD
BLR-27388,Kanakapura Road,12.866815,77.568956,Salarpuria Sattva,Plot,Unfurnished,Ready to Move,1989,0,0,0,2,0,0,13,5,7.36,2.7,4.14,11.98,5.3,9,5,8285133,62,25,13.89,0.1617,2022-05-19,4165.48,2022,5,6.32,0.25,3,Hot,6.939,4.87,20.02,0,0.282,0.624,12,7,3,2,1,2,7982900.5,302232.5,3.79,2,Budget,Fair Value,BUY
BLR-27402,Kanakapura Road,12.854749,77.544849,Sobha Ltd,Apartment,Fully-furnished,New Launch,1034,1,1,0,0,4,13,23,16,11.28,1.25,3.62,14.07,3.4,8,7,7603559,49,26,18.44,0.1599,2022-02-10,7353.54,2022,2,5.86,0.8,4,Hot,8.439,3.76,19.22,2,0.462,0.573,12,9,0,0,0,2,7722591.0,-119032.0,-1.54,2,Budget,Fair Value,STRONG BUY
BLR-27408,Kanakapura Road,12.878765,77.547377,Brigade Group,Penthouse,Fully-furnished,Resale,2541,3,3,3,2,17,17,19,4,11.25,0.75,5.91,11.52,3.8,6,8,22795901,64,39,17.97,0.1679,2022-07-07,8971.23,2022,7,5.72,0.2,3,Hot,8.15,3.97,21.16,2,0.652,1.717,12,1,2,0,2,2,22933362.0,-137461.0,-0.6,2,Budget,Fair Value,STRONG BUY
BLR-27411,Kanakapura Road,12.876327,77.55577,Sobha Ltd,Apartment,Unfurnished,Resale,2993,2,1,1,1,6,18,5,2,9.84,3.83,9.4,11.4,4.4,7,10,20439142,50,94,16.79,0.1318,2020-11-08,6828.98,2020,11,6.86,0.1,1,Warm,8.94,3.39,18.5,0,0.305,1.54,12,9,0,2,2,3,20156906.0,282236.0,1.4,2,Budget,Fair Value,BUY
BLR-27417,Kanakapura Road,12.865193,77.556125,Godrej Properties,Apartment,Unfurnished,Resale,2729,3,2,1,1,5,10,16,20,7.56,4.03,2.45,12.55,5.1,9,6,15323573,32,37,15.54,0.1581,2024-02-28,5615.09,2024,2,6.54,1.0,3,Hot,7.08,4.76,18.52,0,0.514,1.154,12,2,0,2,2,2,16340001.0,-1016428.0,-6.22,2,Budget,Fair Value,BUY
BLR-27434,Kanakapura Road,12.860525,77.547665,Salarpuria Sattva,Apartment,Unfurnished,New Launch,2977,2,2,0,1,11,19,1,7,9.37,2.94,7.45,13.36,4.2,8,5,19480100,52,45,14.83,0.1207,2021-09-16,6543.53,2021,9,5.58,0.35,0,Warm,8.698,3.57,16.02,0,0.316,1.467,12,7,0,2,0,3,20199432.0,-719332.0,-3.56,2,Budget,Fair Value,BUY
BLR-27437,Kanakapura Road,12.878983,77.543885,Godrej Properties,Apartment,Semi-furnished,New Launch,2203,5,4,1,1,4,9,6,5,3.14,2.52,3.5,11.67,7.0,8,8,15503771,87,90,12.09,0.1414,2023-11-22,7037.57,2023,11,7.6,0.25,2,Hot,5.22,6.14,21.19,1,0.395,1.168,12,2,0,1,0,2,15577544.0,-73773.0,-0.47,3,Premium,Fair Value,STRONG BUY
BLR-27444,Kanakapura Road,12.871992,77.544117,Mantri Developers,Apartment,Semi-furnished,Ready to Move,616,2,2,0,1,2,10,4,16,4.63,0.22,8.01,12.35,6.3,8,6,6974131,70,77,12.31,0.1431,2023-07-03,11321.64,2023,7,6.72,0.8,1,Hot,6.354,5.3,20.12,1,0.387,0.525,12,4,0,1,1,2,6673370.0,300761.0,4.51,2,Budget,Fair Value,BUY
BLR-27451,Kanakapura Road,12.866857,77.548579,Godrej Properties,Villa,Fully-furnished,Ready to Move,4443,4,4,1,2,2,4,10,10,9.46,1.24,8.58,12.67,4.3,6,6,39115974,96,92,14.54,0.156,2020-12-03,8803.96,2020,12,5.32,0.5,2,Hot,8.442,3.76,23.16,2,0.742,2.946,12,2,4,0,1,2,42116188.0,-3000214.0,-7.12,2,Budget,Fair Value,STRONG BUY
BLR-27464,Kanakapura Road,12.867225,77.555858,Brigade Group,Villa,Unfurnished,New Launch,2665,3,4,1,2,3,4,20,7,11.16,3.99,0.99,12.34,3.7,9,5,18137930,35,69,17.74,0.177,2020-05-25,6805.98,2020,5,5.68,0.35,3,Hot,7.987,4.09,21.52,0,0.397,1.366,12,1,4,2,0,2,18662884.0,-524954.0,-2.81,2,Budget,Fair Value,BUY
BLR-27493,Kanakapura Road,12.878297,77.558638,Brigade Group,Apartment,Unfurnished,New Launch,2696,4,3,0,0,18,25,16,6,10.31,5.26,3.29,11.08,4.2,8,6,14181196,88,38,15.2,0.1643,2024-06-15,5260.09,2024,6,5.88,0.3,3,Hot,8.088,4.02,21.97,0,0.237,1.068,12,1,0,2,0,2,14468010.0,-286814.0,-1.98,2,Budget,Fair Value,STRONG BUY
BLR-27499,Kanakapura Road,12.85594,77.570649,Sobha Ltd,Penthouse,Fully-furnished,Resale,3750,3,3,2,2,22,22,5,7,10.98,1.48,6.54,13.12,3.6,8,4,43382283,34,91,13.1,0.1221,2024-03-13,11568.61,2024,3,5.04,0.35,1,Warm,8.727,3.55,16.64,2,0.712,3.268,12,9,2,0,2,3,38009228.0,5373055.0,14.14,1,Emerging High-Growth,Overpriced,HOLD
BLR-27513,Kanakapura Road,12.869365,77.550996,Puravankara,Builder Floor,Semi-furnished,New Launch,1596,2,2,2,1,17,21,7,9,10.57,2.99,8.76,12.31,3.9,10,10,10374650,58,29,17.84,0.177,2022-03-25,6500.41,2022,3,7.56,0.45,2,Hot,9.127,3.25,21.47,1,0.458,0.781,12,6,1,1,0,2,10370034.0,4616.0,0.04,2,Budget,Fair Value,STRONG BUY
BLR-27530,Kanakapura Road,12.870283,77.563434,Shriram Properties,Apartment,Unfurnished,Ready to Move,636,2,2,2,1,12,14,19,12,10.04,6.12,4.84,11.76,4.2,8,6,5366127,59,26,18.43,0.15,2020-02-02,8437.31,2020,2,5.88,0.6,3,Hot,8.646,3.61,18.73,0,0.338,0.404,12,8,0,2,1,2,5470851.5,-104724.5,-1.91,2,Budget,Fair Value,STRONG BUY
BLR-27545,Kanakapura Road,12.869072,77.559974,Assetz Property Group,Apartment,Semi-furnished,New Launch,1720,4,4,1,0,7,25,22,7,7.86,4.81,9.44,12.0,5.1,6,4,10236437,93,59,15.86,0.1214,2022-03-10,5951.42,2022,3,5.04,0.35,4,Warm,8.601,3.64,18.56,1,0.341,0.771,12,0,0,1,0,3,10309059.0,-72622.0,-0.7,2,Budget,Fair Value,STRONG BUY
BLR-27552,Kanakapura Road,12.882215,77.55334,Sobha Ltd,Apartment,Semi-furnished,Resale,2424,5,5,1,1,3,4,2,3,11.57,2.86,5.71,10.9,3.7,8,5,20090471,89,29,12.56,0.1717,2024-04-16,8288.15,2024,4,5.38,0.15,0,Hot,8.488,3.72,22.49,1,0.383,1.513,12,9,0,1,2,2,20264588.0,-174117.0,-0.86,2,Budget,Fair Value,STRONG BUY
BLR-27577,Kanakapura Road,12.882443,77.56258,Godrej Properties,Apartment,Unfurnished,Ready to Move,598,2,2,0,0,12,18,5,11,8.06,6.45,4.58,10.5,5.2,7,6,6055775,38,82,18.58,0.1343,2023-02-25,10126.71,2023,2,5.98,0.55,1,Warm,7.652,4.34,17.79,0,0.173,0.456,12,2,0,2,1,3,5853152.5,202622.5,3.46,2,Budget,Fair Value,BUY
BLR-27580,Kanakapura Road,12.854744,77.568724,Salarpuria Sattva,Apartment,Semi-furnished,Ready to Move,2989,2,1,0,0,8,13,13,7,3.67,1.44,4.69,13.29,6.5,9,10,15179415,84,71,15.05,0.132,2023-08-07,5078.43,2023,8,8.3,0.35,3,Warm,5.833,5.69,19.53,1,0.367,1.143,12,7,0,1,1,3,15458005.0,-278590.0,-1.8,3,Premium,Fair Value,STRONG BUY
BLR-27587,Kanakapura Road,12.882692,77.570312,Brigade Group,Apartment,Semi-furnished,Resale,567,1,1,0,0,2,15,3,11,10.83,6.2,6.84,10.23,4.1,8,9,5701203,54,85,14.51,0.1368,2020-02-02,10055.03,2020,2,6.74,0.55,1,Warm,8.956,3.38,18.93,1,0.272,0.429,12,1,0,1,2,3,5422665.0,278538.0,5.14,2,Budget,Fair Value,BUY
BLR-27630,Kanakapura Road,12.883061,77.568555,Assetz Property Group,Apartment,Semi-furnished,Resale,539,3,2,0,0,17,18,25,2,11.25,6.53,2.43,10.24,4.0,10,6,3622296,51,95,16.79,0.1573,2022-04-11,6720.4,2022,4,6.4,0.1,4,Hot,8.289,3.87,21.13,1,0.157,0.273,12,0,0,1,2,2,3554785.8,67510.20000000019,1.9,2,Budget,Fair Value,STRONG BUY
BLR-27653,Kanakapura Road,12.872844,77.551375,Sobha Ltd,Apartment,Semi-furnished,Resale,2464,4,4,0,1,6,23,18,5,9.81,1.65,4.63,11.94,4.3,5,9,13214223,79,76,18.62,0.1523,2022-12-05,5362.92,2022,12,5.92,0.25,3,Hot,7.674,4.32,21.46,1,0.36,0.995,12,9,0,1,2,2,14099035.0,-884812.0,-6.28,2,Budget,Fair Value,STRONG BUY
BLR-27709,Kanakapura Road,12.866015,77.558939,Puravankara,Villa,Fully-furnished,Ready to Move,2438,5,3,3,2,2,3,20,5,11.35,0.82,5.33,12.36,3.6,10,5,21803441,89,80,12.75,0.1692,2020-01-03,8943.17,2020,1,5.94,0.25,3,Hot,8.292,3.87,23.77,2,0.659,1.642,12,6,4,0,1,2,19740896.0,2062545.0,10.45,2,Budget,Overpriced,STRONG BUY
BLR-27726,Kanakapura Road,12.855042,77.557779,Sobha Ltd,Apartment,Unfurnished,Resale,862,3,3,1,0,3,3,23,19,8.07,6.19,6.78,13.56,4.7,5,9,7045971,32,50,14.14,0.1352,2022-02-09,8173.98,2022,2,6.08,0.95,4,Warm,8.808,3.49,16.62,0,0.339,0.531,12,9,0,2,2,3,7300967.5,-254996.5,-3.49,2,Budget,Fair Value,HOLD
BLR-27730,Kanakapura Road,12.856664,77.548645,Brigade Group,Villa,Semi-furnished,New Launch,3580,5,2,3,2,2,2,23,2,5.58,4.15,9.59,13.72,5.7,10,8,28516518,49,47,15.3,0.1423,2020-10-23,7965.51,2020,10,7.68,0.1,4,Hot,8.131,3.99,18.09,1,0.59,2.148,12,1,4,1,0,2,28515874.0,644.0,0.0,0,Mid-range,Fair Value,STRONG BUY
BLR-27746,Kanakapura Road,12.872079,77.56113,Mantri Developers,Builder Floor,Unfurnished,Ready to Move,2769,2,2,2,0,7,8,15,9,3.41,5.84,0.54,11.65,6.9,6,9,12978379,91,71,16.67,0.1507,2020-03-22,4687.03,2020,3,7.26,0.45,3,Hot,5.382,6.02,21.75,0,0.379,0.978,12,4,1,2,1,2,13447077.0,-468698.0,-3.49,3,Premium,Fair Value,STRONG BUY
BLR-27756,Kanakapura Road,12.853853,77.565947,Salarpuria Sattva,Apartment,Semi-furnished,Resale,1936,5,4,2,1,1,9,2,19,10.8,5.16,8.71,13.46,3.7,8,4,17285966,55,70,12.19,0.1224,2022-10-24,8928.7,2022,10,5.08,0.95,0,Warm,9.919,2.66,17.09,1,0.604,1.302,12,7,0,1,2,3,17371864.0,-85898.0,-0.49,2,Budget,Fair Value,BUY
BLR-27780,Kanakapura Road,12.874901,77.563959,Lodha Group,Apartment,Unfurnished,Resale,2661,2,1,2,1,16,24,16,10,8.94,0.53,6.06,11.25,4.7,8,5,15234048,31,85,12.16,0.1796,2024-12-19,5724.93,2024,12,5.78,0.5,3,Hot,7.259,4.63,22.06,0,0.435,1.147,12,3,0,2,2,2,14935302.0,298746.0,2.0,2,Budget,Fair Value,BUY
BLR-27791,Kanakapura Road,12.854554,77.556127,Puravankara,Plot,Fully-furnished,New Launch,884,0,0,0,2,0,0,25,15,7.25,5.97,8.72,13.67,5.0,5,7,5679872,62,79,13.06,0.1682,2024-02-21,6425.19,2024,2,5.6,0.75,4,Hot,8.893,3.42,22.29,2,0.541,0.428,12,6,3,0,0,2,5867142.0,-187270.0,-3.19,2,Budget,Fair Value,BUY
BLR-27804,Kanakapura Road,12.876395,77.551328,Assetz Property Group,Apartment,Unfurnished,Ready to Move,554,1,1,2,1,4,24,18,17,4.46,2.69,2.99,11.58,6.5,7,7,4830444,44,61,13.58,0.1504,2024-05-31,8719.21,2024,5,6.8,0.85,3,Hot,5.592,5.86,19.07,0,0.396,0.364,12,0,0,2,1,2,5286310.5,-455866.5,-8.62,2,Budget,Fair Value,BUY
BLR-27826,Kanakapura Road,12.873355,77.558216,Sobha Ltd,Villa,Semi-furnished,Resale,2434,4,4,1,2,3,3,8,2,5.36,5.84,6.54,11.61,6.1,5,4,22765892,66,78,18.78,0.1545,2022-12-13,9353.28,2022,12,5.14,0.1,2,Hot,7.254,4.63,21.09,1,0.421,1.715,12,9,4,1,2,2,21407530.0,1358362.0,6.35,2,Budget,Fair Value,STRONG BUY
BLR-27848,Kanakapura Road,12.874031,77.557371,Prestige Group,Villa,Fully-furnished,New Launch,4571,3,2,1,1,3,3,20,18,8.04,1.42,6.77,11.58,5.0,10,8,38199862,62,47,13.04,0.1541,2021-09-08,8357.0,2021,9,7.4,0.9,3,Hot,7.347,4.57,19.92,2,0.799,2.877,12,5,4,0,0,2,38014480.0,185382.0,0.49,1,Emerging High-Growth,Fair Value,BUY
BLR-27866,Kanakapura Road,12.862784,77.545482,Sobha Ltd,Villa,Unfurnished,Resale,4656,4,3,3,1,2,4,19,2,3.59,1.66,1.7,13.22,6.6,10,7,30101062,73,51,18.72,0.1502,2024-08-03,6465.0,2024,8,7.74,0.1,3,Hot,5.234,6.13,20.2,0,0.504,2.267,12,9,4,2,2,2,29838672.0,262390.0,0.88,2,Budget,Fair Value,STRONG BUY
BLR-27897,Kanakapura Road,12.875001,77.566745,Prestige Group,Builder Floor,Semi-furnished,Resale,2490,5,5,1,0,17,21,7,15,8.27,2.07,2.95,11.16,5.0,6,5,16285857,83,91,13.73,0.1435,2024-12-14,6540.5,2024,12,5.3,0.75,2,Hot,6.688,5.05,21.23,1,0.487,1.227,12,5,1,1,2,2,16989200.0,-703343.0,-4.14,2,Budget,Fair Value,STRONG BUY
BLR-27925,Kanakapura Road,12.856462,77.544731,Brigade Group,Apartment,Fully-furnished,Resale,776,2,2,0,1,4,11,17,5,11.4,1.43,5.46,13.9,3.4,5,7,6195178,69,89,12.18,0.1597,2020-07-09,7983.48,2020,7,4.96,0.25,3,Hot,8.843,3.46,22.09,2,0.359,0.467,12,1,0,0,2,2,5972368.0,222810.0,3.73,2,Budget,Fair Value,BUY
BLR-27948,Kanakapura Road,12.856724,77.568246,Sobha Ltd,Builder Floor,Semi-furnished,Resale,2596,2,1,1,1,9,9,13,9,7.76,2.46,2.97,13.09,4.9,9,6,16863736,67,95,18.63,0.1646,2022-12-12,6496.05,2022,12,6.46,0.45,3,Hot,7.074,4.77,22.66,1,0.468,1.27,12,9,1,1,2,2,15974101.0,889635.0,5.57,2,Budget,Fair Value,STRONG BUY
BLR-27975,Kanakapura Road,12.878438,77.545438,Mantri Developers,Apartment,Fully-furnished,Ready to Move,2159,4,3,1,0,6,22,0,13,7.77,1.27,8.66,11.65,5.1,6,7,19566271,50,58,14.63,0.133,2020-09-26,9062.65,2020,9,5.94,0.65,0,Warm,7.618,4.37,17.54,2,0.542,1.474,12,4,0,0,1,3,19800502.0,-234231.0,-1.18,2,Budget,Fair Value,BUY
BLR-28060,Kanakapura Road,12.876538,77.54386,Mantri Developers,Apartment,Unfurnished,Resale,1971,4,3,2,1,21,25,15,3,5.05,3.2,9.95,11.92,6.2,5,10,13226040,43,88,16.21,0.1564,2021-08-11,6710.32,2021,8,6.98,0.15,3,Hot,7.377,4.54,20.43,0,0.306,0.996,12,4,0,2,2,2,12823774.0,402266.0,3.14,2,Budget,Fair Value,STRONG BUY
BLR-28061,Kanakapura Road,12.860945,77.54384,Brigade Group,Plot,Fully-furnished,New Launch,2167,0,0,0,2,0,0,5,4,4.13,7.59,6.43,13.48,6.3,10,8,12403396,52,80,16.7,0.1723,2023-11-04,5723.76,2023,11,7.92,0.2,1,Hot,7.619,4.36,22.23,2,0.48,0.934,12,1,3,0,0,2,12070363.0,333033.0,2.76,2,Budget,Fair Value,STRONG BUY
BLR-28068,Kanakapura Road,12.878485,77.569563,Godrej Properties,Apartment,Unfurnished,Ready to Move,646,1,1,1,0,3,4,3,12,9.83,4.22,9.86,10.7,4.5,5,9,5575072,54,80,13.32,0.1555,2021-10-18,8630.14,2021,10,6.0,0.6,1,Hot,8.932,3.39,20.65,0,0.239,0.42,12,2,0,2,1,2,5612836.5,-37764.5,-0.67,2,Budget,Fair Value,BUY
BLR-28079,Kanakapura Road,12.865291,77.56999,Lodha Group,Apartment,Semi-furnished,Ready to Move,2011,3,3,2,0,4,8,6,18,4.56,7.0,7.43,12.12,6.4,8,7,14265537,38,91,17.8,0.1231,2020-09-04,7093.75,2020,9,7.06,0.9,2,Warm,7.512,4.44,16.94,1,0.546,1.075,12,3,0,1,1,3,14220498.0,45039.0,0.32,2,Budget,Fair Value,BUY
